;----------------------------------------------------
;Dump of Oscilloscope gather for X Axis
;Kp == 0.000000
;Ki == 0.000000
;Kd == 0.000000
;iL == 2560000.000000
;Kg == 0.000000
;Kv1 == 0.000000
;Ka == 0.000000
;accel_time == 0.500000
;samples_per_second == 200.000000
;----------------------------------------------------

Sample Seconds VExp VAbs ErrAbs ErrSum
1294 6.470000 -18.295467 -20.000000 -6.000000 0.000000 
1295 6.475000 -18.295467 -18.000000 -8.000000 0.000000 
1296 6.480000 -18.295467 -17.000000 -8.000000 0.000000 
1297 6.485000 -18.295467 -20.000000 -6.000000 0.000000 
1298 6.490000 -18.295467 -20.000000 -7.000000 0.000000 
1299 6.495000 -18.295467 -16.000000 -9.000000 0.000000 
1300 6.500000 -18.295467 -18.000000 -7.000000 0.000000 
1301 6.505000 -18.295467 -20.000000 -6.000000 0.000000 
1302 6.510000 -18.295467 -19.000000 -7.000000 0.000000 
1303 6.515000 -18.295467 -18.000000 -7.000000 0.000000 
1304 6.520000 -18.295467 -19.000000 -6.000000 0.000000 
1305 6.525000 -18.295467 -20.000000 -7.000000 0.000000 
1306 6.530000 -18.295467 -17.000000 -9.000000 0.000000 
1307 6.535000 -18.295467 -18.000000 -7.000000 0.000000 
1308 6.540000 -18.295467 -19.000000 -7.000000 0.000000 
1309 6.545000 -18.295467 -19.000000 -8.000000 0.000000 
1310 6.550000 -18.295467 -18.000000 -8.000000 0.000000 
1311 6.555000 -18.295467 -19.000000 -8.000000 0.000000 
1312 6.560000 -18.295467 -20.000000 -7.000000 0.000000 
1313 6.565000 -18.295467 -17.000000 -8.000000 0.000000 
1314 6.570000 -18.295467 -17.000000 -7.000000 0.000000 
1315 6.575000 -18.295467 -19.000000 -7.000000 0.000000 
1316 6.580000 -18.295467 -18.000000 -8.000000 0.000000 
1317 6.585000 -18.295467 -17.000000 -7.000000 0.000000 
1318 6.590000 -18.295467 -19.000000 -5.000000 0.000000 
1319 6.595000 -18.295467 -20.000000 -6.000000 0.000000 
1320 6.600000 -18.295467 -18.000000 -8.000000 0.000000 
1321 6.605000 -18.295467 -17.000000 -8.000000 0.000000 
1322 6.610000 -18.295467 -20.000000 -7.000000 0.000000 
1323 6.615000 -18.295467 -19.000000 -7.000000 0.000000 
1324 6.620000 -18.295467 -17.000000 -8.000000 0.000000 
1325 6.625000 -18.295467 -18.000000 -7.000000 0.000000 
1326 6.630000 -18.295467 -20.000000 -6.000000 0.000000 
1327 6.635000 -18.295467 -18.000000 -8.000000 0.000000 
1328 6.640000 -18.295467 -17.000000 -7.000000 0.000000 
1329 6.645000 -18.295467 -19.000000 -6.000000 0.000000 
1330 6.650000 -18.295467 -19.000000 -8.000000 0.000000 
1331 6.655000 -18.295467 -17.000000 -9.000000 0.000000 
1332 6.660000 -18.295467 -18.000000 -7.000000 0.000000 
1333 6.665000 -18.295467 -20.000000 -7.000000 0.000000 
1334 6.670000 -18.295467 -19.000000 -7.000000 0.000000 
1335 6.675000 -18.295467 -17.000000 -7.000000 0.000000 
1336 6.680000 -18.295467 -19.000000 -6.000000 0.000000 
1337 6.685000 -18.295467 -19.000000 -7.000000 0.000000 
1338 6.690000 -18.295467 -17.000000 -8.000000 0.000000 
1339 6.695000 -18.295467 -18.000000 -7.000000 0.000000 
1340 6.700000 -18.295467 -19.000000 -7.000000 0.000000 
1341 6.705000 -18.295467 -18.000000 -8.000000 0.000000 
1342 6.710000 -18.295467 -18.000000 -8.000000 0.000000 
1343 6.715000 -18.295467 -20.000000 -7.000000 0.000000 
1344 6.720000 -18.295467 -20.000000 -8.000000 0.000000 
1345 6.725000 -18.295467 -17.000000 -8.000000 0.000000 
1346 6.730000 -18.295467 -17.000000 -7.000000 0.000000 
1347 6.735000 -18.295467 -20.000000 -6.000000 0.000000 
1348 6.740000 -18.295467 -18.000000 -8.000000 0.000000 
1349 6.745000 -18.295467 -17.000000 -8.000000 0.000000 
1350 6.750000 -18.295467 -18.000000 -7.000000 0.000000 
1351 6.755000 -18.295467 -19.000000 -7.000000 0.000000 
1352 6.760000 -18.295467 -18.000000 -8.000000 0.000000 
1353 6.765000 -18.295467 -17.000000 -8.000000 0.000000 
1354 6.770000 -18.295467 -20.000000 -6.000000 0.000000 
1355 6.775000 -18.295467 -19.000000 -8.000000 0.000000 
1356 6.780000 -18.295467 -17.000000 -7.000000 0.000000 
1357 6.785000 -18.295467 -19.000000 -6.000000 0.000000 
1358 6.790000 -18.295467 -19.000000 -6.000000 0.000000 
1359 6.795000 -18.295467 -17.000000 -8.000000 0.000000 
1360 6.800000 -18.295467 -18.000000 -7.000000 0.000000 
1361 6.805000 -18.295467 -19.000000 -6.000000 0.000000 
1362 6.810000 -18.295467 -19.000000 -7.000000 0.000000 
1363 6.815000 -18.295467 -18.000000 -8.000000 0.000000 
1364 6.820000 -18.295467 -20.000000 -7.000000 0.000000 
1365 6.825000 -18.295467 -19.000000 -8.000000 0.000000 
1366 6.830000 -18.295467 -17.000000 -9.000000 0.000000 
1367 6.835000 -18.295467 -17.000000 -8.000000 0.000000 
1368 6.840000 -18.295467 -19.000000 -7.000000 0.000000 
1369 6.845000 -18.295467 -18.000000 -8.000000 0.000000 
1370 6.850000 -18.295467 -17.000000 -8.000000 0.000000 
1371 6.855000 -18.295467 -19.000000 -6.000000 0.000000 
1372 6.860000 -18.295467 -18.000000 -8.000000 0.000000 
1373 6.865000 -18.295467 -18.000000 -9.000000 0.000000 
1374 6.870000 -18.295467 -17.000000 -8.000000 0.000000 
1375 6.875000 -18.295467 -20.000000 -6.000000 0.000000 
1376 6.880000 -18.295467 -19.000000 -7.000000 0.000000 
1377 6.885000 -18.295467 -17.000000 -8.000000 0.000000 
1378 6.890000 -18.295467 -18.000000 -6.000000 0.000000 
1379 6.895000 -18.295467 -19.000000 -7.000000 0.000000 
1380 6.900000 -18.295467 -18.000000 -8.000000 0.000000 
1381 6.905000 -18.295467 -17.000000 -7.000000 0.000000 
1382 6.910000 -18.295467 -19.000000 -6.000000 0.000000 
1383 6.915000 -18.295467 -19.000000 -7.000000 0.000000 
1384 6.920000 -18.295467 -18.000000 -7.000000 0.000000 
1385 6.925000 -18.295467 -18.000000 -7.000000 0.000000 
1386 6.930000 -18.295467 -20.000000 -7.000000 0.000000 
1387 6.935000 -18.295467 -18.000000 -8.000000 0.000000 
1388 6.940000 -18.295467 -17.000000 -8.000000 0.000000 
1389 6.945000 -18.295467 -19.000000 -6.000000 0.000000 
1390 6.950000 -18.295467 -19.000000 -7.000000 0.000000 
1391 6.955000 -18.295467 -17.000000 -8.000000 0.000000 
1392 6.960000 -18.295467 -18.000000 -7.000000 0.000000 
1393 6.965000 -18.295467 -20.000000 -6.000000 0.000000 
1394 6.970000 -18.295467 -18.000000 -8.000000 0.000000 
1395 6.975000 -18.295467 -17.000000 -8.000000 0.000000 
1396 6.980000 -18.295467 -19.000000 -7.000000 0.000000 
1397 6.985000 -18.295467 -19.000000 -8.000000 0.000000 
1398 6.990000 -18.295467 -17.000000 -9.000000 0.000000 
1399 6.995000 -18.295467 -17.000000 -8.000000 0.000000 
1400 7.000000 -18.295467 -19.000000 -7.000000 0.000000 
1401 7.005000 -18.295467 -18.000000 -8.000000 0.000000 
1402 7.010000 -18.295467 -17.000000 -8.000000 0.000000 
1403 7.015000 -18.295467 -19.000000 -5.000000 0.000000 
1404 7.020000 -18.295467 -20.000000 -6.000000 0.000000 
1405 7.025000 -18.295467 -17.000000 -8.000000 0.000000 
1406 7.030000 -18.295467 -17.000000 -8.000000 0.000000 
1407 7.035000 -18.295467 -20.000000 -7.000000 0.000000 
1408 7.040000 -18.295467 -19.000000 -8.000000 0.000000 
1409 7.045000 -18.295467 -17.000000 -8.000000 0.000000 
1410 7.050000 -18.295467 -19.000000 -6.000000 0.000000 
1411 7.055000 -18.295467 -19.000000 -6.000000 0.000000 
1412 7.060000 -18.295467 -18.000000 -8.000000 0.000000 
1413 7.065000 -18.295467 -17.000000 -8.000000 0.000000 
1414 7.070000 -18.295467 -20.000000 -6.000000 0.000000 
1415 7.075000 -18.295467 -19.000000 -7.000000 0.000000 
1416 7.080000 -18.295467 -17.000000 -8.000000 0.000000 
1417 7.085000 -18.295467 -18.000000 -7.000000 0.000000 
1418 7.090000 -18.295467 -20.000000 -7.000000 0.000000 
1419 7.095000 -18.295467 -18.000000 -9.000000 0.000000 
1420 7.100000 -18.295467 -17.000000 -8.000000 0.000000 
1421 7.105000 -18.295467 -20.000000 -6.000000 0.000000 
1422 7.110000 -18.295467 -18.000000 -8.000000 0.000000 
1423 7.115000 -18.295467 -17.000000 -8.000000 0.000000 
1424 7.120000 -18.295467 -19.000000 -7.000000 0.000000 
1425 7.125000 -18.295467 -20.000000 -7.000000 0.000000 
1426 7.130000 -18.295467 -18.000000 -8.000000 0.000000 
1427 7.135000 -18.295467 -17.000000 -8.000000 0.000000 
1428 7.140000 -18.295467 -20.000000 -7.000000 0.000000 
1429 7.145000 -18.295467 -19.000000 -7.000000 0.000000 
1430 7.150000 -18.295467 -18.000000 -8.000000 0.000000 
1431 7.155000 -18.295467 -18.000000 -8.000000 0.000000 
1432 7.160000 -18.295467 -20.000000 -7.000000 0.000000 
1433 7.165000 -18.295467 -18.000000 -8.000000 0.000000 
1434 7.170000 -18.295467 -17.000000 -7.000000 0.000000 
1435 7.175000 -18.295467 -19.000000 -6.000000 0.000000 
1436 7.180000 -18.295467 -19.000000 -7.000000 0.000000 
1437 7.185000 -18.295467 -18.000000 -8.000000 0.000000 
1438 7.190000 -18.295467 -18.000000 -8.000000 0.000000 
1439 7.195000 -18.295467 -19.000000 -6.000000 0.000000 
1440 7.200000 -18.295467 -19.000000 -7.000000 0.000000 
1441 7.205000 -18.295467 -16.000000 -9.000000 0.000000 
1442 7.210000 -18.295467 -20.000000 -7.000000 0.000000 
1443 7.215000 -18.295467 -20.000000 -7.000000 0.000000 
1444 7.220000 -18.295467 -18.000000 -6.000000 0.000000 
1445 7.225000 -18.295467 -17.000000 -6.000000 0.000000 
1446 7.230000 -18.295467 -19.000000 -7.000000 0.000000 
1447 7.235000 -18.295467 -18.000000 -9.000000 0.000000 
1448 7.240000 -18.295467 -17.000000 -8.000000 0.000000 
1449 7.245000 -18.295467 -19.000000 -6.000000 0.000000 
1450 7.250000 -18.295467 -18.000000 -8.000000 0.000000 
1451 7.255000 -18.295467 -17.000000 -9.000000 0.000000 
1452 7.260000 -18.295467 -17.000000 -8.000000 0.000000 
1453 7.265000 -18.295467 -20.000000 -7.000000 0.000000 
1454 7.270000 -18.295467 -18.000000 -9.000000 0.000000 
1455 7.275000 -18.295467 -17.000000 -8.000000 0.000000 
1456 7.280000 -18.295467 -19.000000 -7.000000 0.000000 
1457 7.285000 -18.295467 -19.000000 -7.000000 0.000000 
1458 7.290000 -18.295467 -17.000000 -8.000000 0.000000 
1459 7.295000 -18.295467 -17.000000 -7.000000 0.000000 
1460 7.300000 -18.295467 -20.000000 -6.000000 0.000000 
1461 7.305000 -18.295467 -19.000000 -8.000000 0.000000 
1462 7.310000 -18.295467 -17.000000 -7.000000 0.000000 
1463 7.315000 -18.295467 -18.000000 -6.000000 0.000000 
1464 7.320000 -18.295467 -20.000000 -7.000000 0.000000 
1465 7.325000 -18.295467 -18.000000 -8.000000 0.000000 
1466 7.330000 -18.295467 -17.000000 -7.000000 0.000000 
1467 7.335000 -18.295467 -19.000000 -6.000000 0.000000 
1468 7.340000 -18.295467 -19.000000 -7.000000 0.000000 
1469 7.345000 -18.295467 -17.000000 -8.000000 0.000000 
1470 7.350000 -18.295467 -18.000000 -7.000000 0.000000 
1471 7.355000 -18.295467 -20.000000 -6.000000 0.000000 
1472 7.360000 -18.295467 -18.000000 -8.000000 0.000000 
1473 7.365000 -18.295467 -17.000000 -7.000000 0.000000 
1474 7.370000 -18.295467 -19.000000 -6.000000 0.000000 
1475 7.375000 -18.295467 -19.000000 -8.000000 0.000000 
1476 7.380000 -18.295467 -17.000000 -9.000000 0.000000 
1477 7.385000 -18.295467 -18.000000 -6.000000 0.000000 
1478 7.390000 -18.295467 -19.000000 -6.000000 0.000000 
1479 7.395000 -18.295467 -18.000000 -8.000000 0.000000 
1480 7.400000 -18.295467 -17.000000 -8.000000 0.000000 
1481 7.405000 -18.295467 -19.000000 -7.000000 0.000000 
1482 7.410000 -18.295467 -19.000000 -7.000000 0.000000 
1483 7.415000 -18.295467 -18.000000 -8.000000 0.000000 
1484 7.420000 -18.295467 -17.000000 -8.000000 0.000000 
1485 7.425000 -18.295467 -20.000000 -7.000000 0.000000 
1486 7.430000 -18.295467 -18.000000 -9.000000 0.000000 
1487 7.435000 -18.295467 -17.000000 -9.000000 0.000000 
1488 7.440000 -18.295467 -19.000000 -6.000000 0.000000 
1489 7.445000 -18.295467 -19.000000 -7.000000 0.000000 
1490 7.450000 -18.295467 -17.000000 -9.000000 0.000000 
1491 7.455000 -18.295467 -18.000000 -7.000000 0.000000 
1492 7.460000 -18.295467 -19.000000 -7.000000 0.000000 
1493 7.465000 -18.295467 -18.000000 -9.000000 0.000000 
1494 7.470000 -18.295467 -17.000000 -8.000000 0.000000 
1495 7.475000 -18.295467 -19.000000 -6.000000 0.000000 
1496 7.480000 -18.295467 -20.000000 -6.000000 0.000000 
1497 7.485000 -18.295467 -17.000000 -8.000000 0.000000 
1498 7.490000 -18.295467 -18.000000 -7.000000 0.000000 
1499 7.495000 -18.295467 -19.000000 -6.000000 0.000000 
1500 7.500000 -18.295467 -18.000000 -7.000000 0.000000 
1501 7.505000 -18.295467 -18.000000 -7.000000 0.000000 
1502 7.510000 -18.295467 -19.000000 -6.000000 0.000000 
1503 7.515000 -18.295467 -19.000000 -7.000000 0.000000 
1504 7.520000 -18.295467 -18.000000 -8.000000 0.000000 
1505 7.525000 -18.295467 -17.000000 -8.000000 0.000000 
1506 7.530000 -18.295467 -20.000000 -6.000000 0.000000 
1507 7.535000 -18.295467 -19.000000 -8.000000 0.000000 
1508 7.540000 -18.295467 -17.000000 -9.000000 0.000000 
1509 7.545000 -18.295467 -18.000000 -8.000000 0.000000 
1510 7.550000 -18.295467 -20.000000 -6.000000 0.000000 
1511 7.555000 -18.295467 -18.000000 -8.000000 0.000000 
1512 7.560000 -18.295467 -17.000000 -8.000000 0.000000 
1513 7.565000 -18.295467 -19.000000 -7.000000 0.000000 
1514 7.570000 -18.295467 -19.000000 -7.000000 0.000000 
1515 7.575000 -18.295467 -17.000000 -8.000000 0.000000 
1516 7.580000 -18.295467 -18.000000 -7.000000 0.000000 
1517 7.585000 -18.295467 -20.000000 -7.000000 0.000000 
1518 7.590000 -18.295467 -18.000000 -8.000000 0.000000 
1519 7.595000 -18.295467 -17.000000 -7.000000 0.000000 
1520 7.600000 -18.295467 -19.000000 -7.000000 0.000000 
1521 7.605000 -18.295467 -19.000000 -8.000000 0.000000 
1522 7.610000 -18.295467 -17.000000 -7.000000 0.000000 
1523 7.615000 -18.295467 -18.000000 -6.000000 0.000000 
1524 7.620000 -18.295467 -19.000000 -7.000000 0.000000 
1525 7.625000 -18.295467 -17.000000 -9.000000 0.000000 
1526 7.630000 -18.295467 -17.000000 -8.000000 0.000000 
1527 7.635000 -18.295467 -19.000000 -6.000000 0.000000 
1528 7.640000 -18.295467 -19.000000 -7.000000 0.000000 
1529 7.645000 -18.295467 -17.000000 -8.000000 0.000000 
1530 7.650000 -18.295467 -17.000000 -8.000000 0.000000 
1531 7.655000 -18.295467 -20.000000 -7.000000 0.000000 
1532 7.660000 -18.295467 -19.000000 -7.000000 0.000000 
1533 7.665000 -18.295467 -17.000000 -7.000000 0.000000 
1534 7.670000 -18.295467 -19.000000 -6.000000 0.000000 
1535 7.675000 -18.295467 -20.000000 -7.000000 0.000000 
1536 7.680000 -18.295467 -17.000000 -9.000000 0.000000 
1537 7.685000 -18.295467 -18.000000 -8.000000 0.000000 
1538 7.690000 -18.295467 -20.000000 -7.000000 0.000000 
1539 7.695000 -18.295467 -18.000000 -8.000000 0.000000 
1540 7.700000 -18.295467 -17.000000 -8.000000 0.000000 
1541 7.705000 -18.295467 -19.000000 -7.000000 0.000000 
1542 7.710000 -18.295467 -19.000000 -8.000000 0.000000 
1543 7.715000 -18.295467 -17.000000 -8.000000 0.000000 
1544 7.720000 -18.295467 -18.000000 -7.000000 0.000000 
1545 7.725000 -18.295467 -20.000000 -7.000000 0.000000 
1546 7.730000 -18.295467 -18.000000 -8.000000 0.000000 
1547 7.735000 -18.295467 -17.000000 -8.000000 0.000000 
1548 7.740000 -18.295467 -19.000000 -7.000000 0.000000 
1549 7.745000 -18.295467 -20.000000 -7.000000 0.000000 
1550 7.750000 -18.295467 -18.000000 -7.000000 0.000000 
1551 7.755000 -18.295467 -17.000000 -7.000000 0.000000 
1552 7.760000 -18.295467 -19.000000 -7.000000 0.000000 
1553 7.765000 -18.295467 -18.000000 -9.000000 0.000000 
1554 7.770000 -18.295467 -17.000000 -8.000000 0.000000 
1555 7.775000 -18.295467 -18.000000 -6.000000 0.000000 
1556 7.780000 -18.295467 -19.000000 -6.000000 0.000000 
1557 7.785000 -18.295467 -17.000000 -8.000000 0.000000 
1558 7.790000 -18.295467 -17.000000 -8.000000 0.000000 
1559 7.795000 -18.295467 -20.000000 -6.000000 0.000000 
1560 7.800000 -18.295467 -18.000000 -7.000000 0.000000 
1561 7.805000 -18.295467 -17.000000 -8.000000 0.000000 
1562 7.810000 -18.295467 -18.000000 -8.000000 0.000000 
1563 7.815000 -18.295467 -20.000000 -8.000000 0.000000 
1564 7.820000 -18.295467 -18.000000 -8.000000 0.000000 
1565 7.825000 -18.295467 -17.000000 -7.000000 0.000000 
1566 7.830000 -18.295467 -19.000000 -7.000000 0.000000 
1567 7.835000 -18.295467 -19.000000 -7.000000 0.000000 
1568 7.840000 -18.295467 -17.000000 -8.000000 0.000000 
1569 7.845000 -18.295467 -18.000000 -7.000000 0.000000 
1570 7.850000 -18.295467 -19.000000 -7.000000 0.000000 
1571 7.855000 -18.295467 -18.000000 -8.000000 0.000000 
1572 7.860000 -18.295467 -17.000000 -8.000000 0.000000 
1573 7.865000 -18.295467 -19.000000 -6.000000 0.000000 
1574 7.870000 -18.295467 -19.000000 -7.000000 0.000000 
1575 7.875000 -18.295467 -17.000000 -9.000000 0.000000 
1576 7.880000 -18.295467 -18.000000 -7.000000 0.000000 
1577 7.885000 -18.295467 -20.000000 -6.000000 0.000000 
1578 7.890000 -18.295467 -18.000000 -7.000000 0.000000 
1579 7.895000 -18.295467 -17.000000 -8.000000 0.000000 
1580 7.900000 -18.295467 -19.000000 -7.000000 0.000000 
1581 7.905000 -18.295467 -19.000000 -7.000000 0.000000 
1582 7.910000 -18.295467 -17.000000 -8.000000 0.000000 
1583 7.915000 -18.295467 -18.000000 -7.000000 0.000000 
1584 7.920000 -18.295467 -20.000000 -6.000000 0.000000 
1585 7.925000 -18.295467 -18.000000 -8.000000 0.000000 
1586 7.930000 -18.295467 -18.000000 -7.000000 0.000000 
1587 7.935000 -18.295467 -19.000000 -7.000000 0.000000 
1588 7.940000 -18.295467 -19.000000 -7.000000 0.000000 
1589 7.945000 -18.295467 -17.000000 -8.000000 0.000000 
1590 7.950000 -18.295467 -17.000000 -7.000000 0.000000 
1591 7.955000 -18.295467 -20.000000 -6.000000 0.000000 
1592 7.960000 -18.295467 -19.000000 -7.000000 0.000000 
1593 7.965000 -18.295467 -17.000000 -8.000000 0.000000 
1594 7.970000 -18.295467 -19.000000 -7.000000 0.000000 
1595 7.975000 -18.295467 -20.000000 -8.000000 0.000000 
1596 7.980000 -18.295467 -18.000000 -9.000000 0.000000 
1597 7.985000 -18.295467 -16.000000 -8.000000 0.000000 
1598 7.990000 -18.295467 -20.000000 -7.000000 0.000000 
1599 7.995000 -18.295467 -19.000000 -8.000000 0.000000 
1600 8.000000 -18.295467 -17.000000 -8.000000 0.000000 
1601 8.005000 -18.295467 -19.000000 -6.000000 0.000000 
1602 8.010000 -18.295467 -19.000000 -7.000000 0.000000 
1603 8.015000 -18.295467 -18.000000 -8.000000 0.000000 
1604 8.020000 -18.295467 -17.000000 -7.000000 0.000000 
1605 8.025000 -18.295467 -20.000000 -6.000000 0.000000 
1606 8.030000 -18.295467 -19.000000 -8.000000 0.000000 
1607 8.035000 -18.295467 -17.000000 -8.000000 0.000000 
1608 8.040000 -18.295467 -18.000000 -6.000000 0.000000 
1609 8.045000 -18.295467 -19.000000 -7.000000 0.000000 
1610 8.050000 -18.295467 -17.000000 -8.000000 0.000000 
1611 8.055000 -18.295467 -18.000000 -7.000000 0.000000 
1612 8.060000 -18.295467 -20.000000 -6.000000 0.000000 
1613 8.065000 -18.295467 -19.000000 -7.000000 0.000000 
1614 8.070000 -18.295467 -17.000000 -8.000000 0.000000 
1615 8.075000 -18.295467 -18.000000 -7.000000 0.000000 
1616 8.080000 -18.295467 -20.000000 -7.000000 0.000000 
1617 8.085000 -18.295467 -19.000000 -7.000000 0.000000 
1618 8.090000 -18.295467 -17.000000 -8.000000 0.000000 
1619 8.095000 -18.295467 -19.000000 -8.000000 0.000000 
1620 8.100000 -18.295467 -20.000000 -8.000000 0.000000 
1621 8.105000 -18.295467 -17.000000 -8.000000 0.000000 
1622 8.110000 -18.295467 -18.000000 -6.000000 0.000000 
1623 8.115000 -18.295467 -20.000000 -7.000000 0.000000 
1624 8.120000 -18.295467 -18.000000 -9.000000 0.000000 
1625 8.125000 -18.295467 -18.000000 -7.000000 0.000000 
1626 8.130000 -18.295467 -18.000000 -6.000000 0.000000 
1627 8.135000 -18.295467 -19.000000 -7.000000 0.000000 
1628 8.140000 -18.295467 -17.000000 -9.000000 0.000000 
1629 8.145000 -18.295467 -18.000000 -8.000000 0.000000 
1630 8.150000 -18.295467 -20.000000 -6.000000 0.000000 
1631 8.155000 -18.295467 -18.000000 -8.000000 0.000000 
1632 8.160000 -18.295467 -17.000000 -8.000000 0.000000 
1633 8.165000 -18.295467 -19.000000 -7.000000 0.000000 
1634 8.170000 -18.295467 -20.000000 -6.000000 0.000000 
1635 8.175000 -18.295467 -17.000000 -8.000000 0.000000 
1636 8.180000 -18.295467 -18.000000 -7.000000 0.000000 
1637 8.185000 -18.295467 -19.000000 -7.000000 0.000000 
1638 8.190000 -18.295467 -19.000000 -7.000000 0.000000 
1639 8.195000 -18.295467 -18.000000 -7.000000 0.000000 
1640 8.200000 -18.295467 -19.000000 -7.000000 0.000000 
1641 8.205000 -18.295467 -19.000000 -7.000000 0.000000 
1642 8.210000 -18.295467 -18.000000 -8.000000 0.000000 
1643 8.215000 -18.295467 -17.000000 -6.000000 0.000000 
1644 8.220000 -18.295467 -19.000000 -6.000000 0.000000 
1645 8.225000 -18.295467 -19.000000 -8.000000 0.000000 
1646 8.230000 -18.295467 -17.000000 -8.000000 0.000000 
1647 8.235000 -18.295467 -19.000000 -6.000000 0.000000 
1648 8.240000 -18.295467 -20.000000 -7.000000 0.000000 
1649 8.245000 -18.295467 -18.000000 -8.000000 0.000000 
1650 8.250000 -18.295467 -17.000000 -7.000000 0.000000 
1651 8.255000 -18.295467 -19.000000 -6.000000 0.000000 
1652 8.260000 -18.295467 -18.000000 -9.000000 0.000000 
1653 8.265000 -18.295467 -17.000000 -9.000000 0.000000 
1654 8.270000 -18.295467 -18.000000 -7.000000 0.000000 
1655 8.275000 -18.295467 -20.000000 -6.000000 0.000000 
1656 8.280000 -18.295467 -18.000000 -7.000000 0.000000 
1657 8.285000 -18.295467 -17.000000 -8.000000 0.000000 
1658 8.290000 -18.295467 -19.000000 -7.000000 0.000000 
1659 8.295000 -18.295467 -19.000000 -7.000000 0.000000 
1660 8.300000 -18.295467 -17.000000 -8.000000 0.000000 
1661 8.305000 -18.295467 -17.000000 -8.000000 0.000000 
1662 8.310000 -18.295467 -19.000000 -8.000000 0.000000 
1663 8.315000 -18.295467 -18.000000 -9.000000 0.000000 
1664 8.320000 -18.295467 -17.000000 -8.000000 0.000000 
1665 8.325000 -18.295467 -19.000000 -6.000000 0.000000 
1666 8.330000 -18.295467 -19.000000 -7.000000 0.000000 
1667 8.335000 -18.295467 -17.000000 -8.000000 0.000000 
1668 8.340000 -18.295467 -17.000000 -7.000000 0.000000 
1669 8.345000 -18.295467 -20.000000 -6.000000 0.000000 
1670 8.350000 -18.295467 -18.000000 -8.000000 0.000000 
1671 8.355000 -18.295467 -18.000000 -7.000000 0.000000 
1672 8.360000 -18.295467 -20.000000 -5.000000 0.000000 
1673 8.365000 -18.295467 -19.000000 -7.000000 0.000000 
1674 8.370000 -18.295467 -16.000000 -9.000000 0.000000 
1675 8.375000 -18.295467 -19.000000 -6.000000 0.000000 
1676 8.380000 -18.295467 -19.000000 -5.000000 0.000000 
1677 8.385000 -18.295467 -18.000000 -7.000000 0.000000 
1678 8.390000 -18.295467 -16.000000 -8.000000 0.000000 
1679 8.395000 -18.295467 -19.000000 -7.000000 0.000000 
1680 8.400000 -18.295467 -19.000000 -7.000000 0.000000 
1681 8.405000 -18.295467 -17.000000 -8.000000 0.000000 
1682 8.410000 -18.295467 -17.000000 -8.000000 0.000000 
1683 8.415000 -18.295467 -19.000000 -8.000000 0.000000 
1684 8.420000 -18.295467 -19.000000 -8.000000 0.000000 
1685 8.425000 -18.295467 -17.000000 -8.000000 0.000000 
1686 8.430000 -18.295467 -18.000000 -7.000000 0.000000 
1687 8.435000 -18.295467 -19.000000 -8.000000 0.000000 
1688 8.440000 -18.295467 -18.000000 -9.000000 0.000000 
1689 8.445000 -18.295467 -17.000000 -7.000000 0.000000 
1690 8.450000 -18.295467 -20.000000 -5.000000 0.000000 
1691 8.455000 -18.295467 -18.000000 -8.000000 0.000000 
1692 8.460000 -18.295467 -17.000000 -9.000000 0.000000 
1693 8.465000 -18.295467 -19.000000 -6.000000 0.000000 
1694 8.470000 -18.295467 -19.000000 -6.000000 0.000000 
1695 8.475000 -18.295467 -17.000000 -8.000000 0.000000 
1696 8.480000 -18.295467 -17.000000 -8.000000 0.000000 
1697 8.485000 -18.295467 -20.000000 -7.000000 0.000000 
1698 8.490000 -18.295467 -18.000000 -7.000000 0.000000 
1699 8.495000 -18.295467 -17.000000 -6.000000 0.000000 
1700 8.500000 -18.295467 -18.000000 -6.000000 0.000000 
1701 8.505000 -18.295467 -20.000000 -7.000000 0.000000 
1702 8.510000 -18.295467 -17.000000 -9.000000 0.000000 
1703 8.515000 -18.295467 -17.000000 -8.000000 0.000000 
1704 8.520000 -18.295467 -19.000000 -7.000000 0.000000 
1705 8.525000 -18.295467 -20.000000 -8.000000 0.000000 
1706 8.530000 -18.295467 -17.000000 -9.000000 0.000000 
1707 8.535000 -18.295467 -17.000000 -8.000000 0.000000 
1708 8.540000 -18.295467 -20.000000 -7.000000 0.000000 
1709 8.545000 -18.295467 -18.000000 -8.000000 0.000000 
1710 8.550000 -18.295467 -17.000000 -8.000000 0.000000 
1711 8.555000 -18.295467 -20.000000 -6.000000 0.000000 
1712 8.560000 -18.295467 -19.000000 -7.000000 0.000000 
1713 8.565000 -18.295467 -17.000000 -8.000000 0.000000 
1714 8.570000 -18.295467 -18.000000 -7.000000 0.000000 
1715 8.575000 -18.295467 -20.000000 -7.000000 0.000000 
1716 8.580000 -18.295467 -18.000000 -8.000000 0.000000 
1717 8.585000 -18.295467 -17.000000 -7.000000 0.000000 
1718 8.590000 -18.295467 -19.000000 -7.000000 0.000000 
1719 8.595000 -18.295467 -19.000000 -8.000000 0.000000 
1720 8.600000 -18.295467 -17.000000 -8.000000 0.000000 
1721 8.605000 -18.295467 -18.000000 -6.000000 0.000000 
1722 8.610000 -18.295467 -19.000000 -7.000000 0.000000 
1723 8.615000 -18.295467 -18.000000 -9.000000 0.000000 
1724 8.620000 -18.295467 -17.000000 -8.000000 0.000000 
1725 8.625000 -18.295467 -19.000000 -6.000000 0.000000 
